Date,AAPL,MSFT,GOOGL,NVDA,TSLA
2024-04-02,167.6361846923828,416.79522705078125,153.5012969970703,89.41136169433594,166.6300048828125
2024-04-03,168.44039916992188,415.8161315917969,153.85882568359375,88.923583984375,168.3800048828125
2024-04-04,167.6163330078125,413.2745361328125,149.4989013671875,85.865966796875,171.11000061035156
2024-04-05,168.3708953857422,420.8302307128906,151.4553985595703,87.96802520751953,164.89999389648438
2024-04-08,167.24896240234375,419.9104919433594,153.78932189941406,87.09341430664062,172.97999572753906
2024-04-09,168.4602508544922,421.5819091796875,155.52732849121094,85.3152084350586,176.8800048828125
2024-04-10,166.583740234375,418.5951843261719,155.0704803466797,86.99945831298828,171.75999450683594
2024-04-11,173.79197692871094,423.2137145996094,158.31805419921875,90.57483673095703,174.60000610351562
2024-04-12,175.2912139892578,417.2501220703125,156.64956665039062,88.14594268798828,171.0500030517578
2024-04-15,171.45872497558594,409.0812072753906,153.79922485351562,85.96192932128906,161.47999572753906
2024-04-16,168.17233276367188,410.0108337402344,153.34239196777344,87.37528991699219,157.11000061035156
2024-04-17,166.8021697998047,407.301025390625,154.4050750732422,83.99681854248047,155.4499969482422
2024-04-18,165.8489990234375,399.814453125,154.94134521484375,84.63253021240234,149.92999267578125
2024-04-19,163.8235626220703,394.7212219238281,153.03451538085938,76.1653823852539,147.0500030517578
2024-04-22,164.65757751464844,396.5409240722656,155.2095184326172,79.48188018798828,142.0500030517578
2024-04-23,165.7100067138672,403.078125,157.17593383789062,82.38555908203125,144.67999267578125
2024-04-24,167.81492614746094,404.5516662597656,158.03997802734375,79.64080047607422,162.1300048828125
2024-04-25,168.67869567871094,394.64208984375,154.9314422607422,82.59447479248047,170.17999267578125
2024-04-26,168.0928955078125,401.8418273925781,170.7721710205078,87.69515228271484,168.2899932861328
2024-04-29,172.262939453125,397.81671142578125,165.0118865966797,87.71712493896484,194.0500030517578
2024-04-30,169.1155548095703,385.03912353515625,161.66497802734375,86.36276245117188,183.27999877929688
2024-05-01,168.0928955078125,390.5872497558594,162.73757934570312,83.0032730102539,179.99000549316406
2024-05-02,171.7963104248047,393.455322265625,165.47866821289062,85.77801513671875,180.00999450683594
2024-05-03,182.07252502441406,402.1781005859375,166.0944366455078,88.74866485595703,181.19000244140625
2024-05-06,180.4144287109375,408.9823303222656,166.94854736328125,92.09813690185547,184.75999450683594
2024-05-07,181.09950256347656,404.82861328125,170.07696533203125,90.51286315917969,177.80999755859375
2024-05-08,181.4370574951172,406.01531982421875,168.2197723388672,90.37093353271484,174.72000122070312
2024-05-09,183.25405883789062,407.7757568359375,168.79580688476562,88.7066879272461,171.97000122070312
2024-05-10,181.9913787841797,410.1690368652344,167.49476623535156,89.83717346191406,168.47000122070312
2024-05-13,185.2026824951172,409.1603088378906,167.98141479492188,90.35794067382812,171.88999938964844
2024-05-14,186.34603881835938,411.9690246582031,169.17318725585938,91.31450653076172,177.5500030517578
2024-05-15,188.622802734375,419.1718444824219,171.3283233642578,94.58700561523438,173.99000549316406
